Season,Cyclone Name,Latitude,Longitude,Pressure,Wind (Knots),Category,datetime,Name Season,Category numeric,Birth,Age (days),nameyear
1978/1979,Gordon,-19.9,150.8,1001.0,,L,1979-01-11 08:00:00,Gordon 1978/1979,0.0,1979-01-03 00:00:00,8.333333333333334,gordon1979
1978/1979,Gordon,-19.9,150.3,1001.0,,L,1979-01-11 11:00:00,Gordon 1978/1979,0.0,1979-01-03 00:00:00,8.458333333333334,gordon1979
1978/1979,Gordon,-20.0,149.9,1001.0,,L,1979-01-11 14:00:00,Gordon 1978/1979,0.0,1979-01-03 00:00:00,8.583333333333334,gordon1979
1978/1979,Gordon,-20.2,149.5,1001.0,,L,1979-01-11 17:00:00,Gordon 1978/1979,0.0,1979-01-03 00:00:00,8.708333333333334,gordon1979
1978/1979,Gordon,-20.4,149.0,1001.0,,L,1979-01-11 20:00:00,Gordon 1978/1979,0.0,1979-01-03 00:00:00,8.833333333333334,gordon1979
1978/1979,Gordon,-20.6,148.5,1001.0,,L,1979-01-11 23:00:00,Gordon 1978/1979,0.0,1979-01-03 00:00:00,8.958333333333334,gordon1979
1978/1979,Henry,-13.6,167.6,997.0,30.0,L,1979-01-29 12:00:00,Henry 1978/1979,0.0,1979-01-29 12:00:00,0.0,henry1979
1978/1979,Henry,-14.0,168.0,997.0,30.0,L,1979-01-30 00:00:00,Henry 1978/1979,0.0,1979-01-29 12:00:00,0.5,henry1979
1978/1979,Henry,-14.5,168.5,997.0,30.0,L,1979-01-30 12:00:00,Henry 1978/1979,0.0,1979-01-29 12:00:00,1.0,henry1979
1978/1979,Henry,-15.5,169.0,990.0,40.0,1,1979-01-31 00:00:00,Henry 1978/1979,1.0,1979-01-29 12:00:00,1.5,henry1979
1978/1979,Henry,-16.2,169.8,990.0,40.0,1,1979-01-31 12:00:00,Henry 1978/1979,1.0,1979-01-29 12:00:00,2.0,henry1979
1978/1979,Henry,-17.0,170.0,990.0,40.0,1,1979-02-01 00:00:00,Henry 1978/1979,1.0,1979-01-29 12:00:00,2.5,henry1979
1978/1979,Henry,-18.0,170.5,990.0,40.0,1,1979-02-01 12:00:00,Henry 1978/1979,1.0,1979-01-29 12:00:00,3.0,henry1979
1978/1979,Henry,-20.3,171.5,990.0,40.0,1,1979-02-02 00:00:00,Henry 1978/1979,1.0,1979-01-29 12:00:00,3.5,henry1979
1978/1979,Henry,-23.0,172.0,990.0,40.0,1,1979-02-02 12:00:00,Henry 1978/1979,1.0,1979-01-29 12:00:00,4.0,henry1979
1978/1979,Henry,-28.0,171.5,990.0,40.0,1,1979-02-03 00:00:00,Henry 1978/1979,1.0,1979-01-29 12:00:00,4.5,henry1979
1978/1979,Henry,-32.0,169.0,980.0,55.0,2,1979-02-03 12:00:00,Henry 1978/1979,2.0,1979-01-29 12:00:00,5.0,henry1979
1978/1979,Henry,-36.0,166.0,980.0,55.0,2,1979-02-04 00:00:00,Henry 1978/1979,2.0,1979-01-29 12:00:00,5.5,henry1979
1978/1979,Henry,-41.0,167.0,990.0,40.0,1,1979-02-04 12:00:00,Henry 1978/1979,1.0,1979-01-29 12:00:00,6.0,henry1979
1978/1979,Henry,-46.0,175.0,990.0,40.0,1,1979-02-05 00:00:00,Henry 1978/1979,1.0,1979-01-29 12:00:00,6.5,henry1979
1978/1979,Kerry,-8.1,170.1,1003.0,,L,1979-02-12 23:00:00,Kerry 1978/1979,0.0,1979-02-12 23:00:00,0.0,kerry1979
1978/1979,Kerry,-8.1,169.1,1000.0,,L,1979-02-13 05:00:00,Kerry 1978/1979,0.0,1979-02-12 23:00:00,0.25,kerry1979
1978/1979,Kerry,-8.2,168.1,997.0,,L,1979-02-13 11:00:00,Kerry 1978/1979,0.0,1979-02-12 23:00:00,0.5,kerry1979
1978/1979,Kerry,-8.3,167.0,993.0,,1,1979-02-13 17:00:00,Kerry 1978/1979,1.0,1979-02-12 23:00:00,0.75,kerry1979
1978/1979,Kerry,-8.3,166.2,988.0,,1,1979-02-13 23:00:00,Kerry 1978/1979,1.0,1979-02-12 23:00:00,1.0,kerry1979
1978/1979,Kerry,-8.5,164.2,986.0,,1,1979-02-14 05:00:00,Kerry 1978/1979,1.0,1979-02-12 23:00:00,1.25,kerry1979
1978/1979,Kerry,-9.0,163.0,980.0,55.0,2,1979-02-14 12:00:00,Kerry 1978/1979,2.0,1979-02-12 23:00:00,1.5416666666666665,kerry1979
1978/1979,Kerry,-10.0,161.0,980.0,55.0,2,1979-02-15 00:00:00,Kerry 1978/1979,2.0,1979-02-12 23:00:00,2.0416666666666665,kerry1979
1978/1979,Kerry,-10.7,160.9,978.0,,2,1979-02-15 05:00:00,Kerry 1978/1979,2.0,1979-02-12 23:00:00,2.25,kerry1979
1978/1979,Kerry,-11.3,160.1,978.0,,2,1979-02-15 11:00:00,Kerry 1978/1979,2.0,1979-02-12 23:00:00,2.5,kerry1979
1978/1979,Kerry,-11.8,159.4,978.0,,2,1979-02-15 17:00:00,Kerry 1978/1979,2.0,1979-02-12 23:00:00,2.75,kerry1979
1978/1979,Kerry,-12.1,158.8,977.0,,2,1979-02-15 23:00:00,Kerry 1978/1979,2.0,1979-02-12 23:00:00,3.0,kerry1979
1978/1979,Kerry,-12.6,158.0,976.0,,2,1979-02-16 05:00:00,Kerry 1978/1979,2.0,1979-02-12 23:00:00,3.25,kerry1979
1978/1979,Kerry,-12.8,157.4,975.0,,2,1979-02-16 11:00:00,Kerry 1978/1979,2.0,1979-02-12 23:00:00,3.5,kerry1979
1978/1979,Kerry,-13.3,157.3,973.0,,2,1979-02-16 17:00:00,Kerry 1978/1979,2.0,1979-02-12 23:00:00,3.75,kerry1979
1978/1979,Kerry,-13.8,157.6,971.0,,3,1979-02-16 23:00:00,Kerry 1978/1979,3.0,1979-02-12 23:00:00,4.0,kerry1979
1978/1979,Kerry,-14.3,158.0,969.0,,3,1979-02-17 05:00:00,Kerry 1978/1979,3.0,1979-02-12 23:00:00,4.25,kerry1979
1978/1979,Kerry,-14.5,158.3,966.0,,3,1979-02-17 11:00:00,Kerry 1978/1979,3.0,1979-02-12 23:00:00,4.5,kerry1979
1978/1979,Kerry,-14.9,158.6,963.0,,3,1979-02-17 17:00:00,Kerry 1978/1979,3.0,1979-02-12 23:00:00,4.75,kerry1979
1978/1979,Kerry,-15.2,158.8,960.0,,3,1979-02-17 23:00:00,Kerry 1978/1979,3.0,1979-02-12 23:00:00,5.0,kerry1979
1978/1979,Kerry,-15.9,158.7,956.0,,3,1979-02-18 05:00:00,Kerry 1978/1979,3.0,1979-02-12 23:00:00,5.25,kerry1979
1978/1979,Kerry,-16.3,158.4,952.0,,3,1979-02-18 11:00:00,Kerry 1978/1979,3.0,1979-02-12 23:00:00,5.5,kerry1979
1978/1979,Kerry,-16.9,157.9,950.0,,3,1979-02-18 17:00:00,Kerry 1978/1979,3.0,1979-02-12 23:00:00,5.75,kerry1979
1978/1979,Kerry,-17.2,157.4,945.0,,3,1979-02-18 23:00:00,Kerry 1978/1979,3.0,1979-02-12 23:00:00,6.0,kerry1979
1978/1979,Kerry,-17.7,156.9,945.0,,3,1979-02-19 05:00:00,Kerry 1978/1979,3.0,1979-02-12 23:00:00,6.25,kerry1979
1978/1979,Kerry,-18.1,156.5,945.0,,3,1979-02-19 11:00:00,Kerry 1978/1979,3.0,1979-02-12 23:00:00,6.5,kerry1979
1978/1979,Kerry,-18.6,155.9,945.0,,3,1979-02-19 17:00:00,Kerry 1978/1979,3.0,1979-02-12 23:00:00,6.75,kerry1979
1978/1979,Kerry,-18.9,155.5,945.0,,3,1979-02-19 23:00:00,Kerry 1978/1979,3.0,1979-02-12 23:00:00,7.0,kerry1979
1978/1979,Kerry,-18.9,155.1,947.0,,3,1979-02-20 05:00:00,Kerry 1978/1979,3.0,1979-02-12 23:00:00,7.25,kerry1979
1978/1979,Kerry,-18.7,154.9,950.0,,3,1979-02-20 11:00:00,Kerry 1978/1979,3.0,1979-02-12 23:00:00,7.5,kerry1979
1978/1979,Kerry,-18.3,154.3,952.0,,3,1979-02-20 17:00:00,Kerry 1978/1979,3.0,1979-02-12 23:00:00,7.75,kerry1979
1978/1979,Kerry,-18.1,154.1,955.0,,3,1979-02-20 23:00:00,Kerry 1978/1979,3.0,1979-02-12 23:00:00,8.0,kerry1979
1978/1979,Kerry,-17.6,153.9,955.0,,3,1979-02-21 05:00:00,Kerry 1978/1979,3.0,1979-02-12 23:00:00,8.25,kerry1979
1978/1979,Kerry,-17.4,154.1,956.0,,3,1979-02-21 11:00:00,Kerry 1978/1979,3.0,1979-02-12 23:00:00,8.5,kerry1979
1978/1979,Kerry,-17.1,154.3,957.0,,3,1979-02-21 17:00:00,Kerry 1978/1979,3.0,1979-02-12 23:00:00,8.75,kerry1979
1978/1979,Kerry,-16.9,154.1,957.0,,3,1979-02-21 23:00:00,Kerry 1978/1979,3.0,1979-02-12 23:00:00,9.0,kerry1979
1978/1979,Kerry,-16.6,154.6,957.0,,3,1979-02-22 05:00:00,Kerry 1978/1979,3.0,1979-02-12 23:00:00,9.25,kerry1979
1978/1979,Kerry,-16.7,155.0,958.0,,3,1979-02-22 11:00:00,Kerry 1978/1979,3.0,1979-02-12 23:00:00,9.5,kerry1979
1978/1979,Kerry,-16.8,155.6,960.0,,3,1979-02-22 17:00:00,Kerry 1978/1979,3.0,1979-02-12 23:00:00,9.75,kerry1979
1978/1979,Kerry,-16.9,155.9,962.0,,3,1979-02-22 23:00:00,Kerry 1978/1979,3.0,1979-02-12 23:00:00,10.0,kerry1979
1978/1979,Kerry,-17.2,156.1,963.0,,3,1979-02-23 05:00:00,Kerry 1978/1979,3.0,1979-02-12 23:00:00,10.25,kerry1979
1978/1979,Kerry,-17.3,156.4,965.0,,3,1979-02-23 11:00:00,Kerry 1978/1979,3.0,1979-02-12 23:00:00,10.5,kerry1979
1978/1979,Kerry,-17.4,156.6,967.0,,3,1979-02-23 17:00:00,Kerry 1978/1979,3.0,1979-02-12 23:00:00,10.75,kerry1979
1978/1979,Kerry,-17.5,156.9,970.0,,3,1979-02-23 23:00:00,Kerry 1978/1979,3.0,1979-02-12 23:00:00,11.0,kerry1979
1978/1979,Kerry,-17.7,157.1,970.0,,3,1979-02-24 05:00:00,Kerry 1978/1979,3.0,1979-02-12 23:00:00,11.25,kerry1979
1978/1979,Kerry,-17.8,157.1,972.0,,3,1979-02-24 11:00:00,Kerry 1978/1979,3.0,1979-02-12 23:00:00,11.5,kerry1979
1978/1979,Kerry,-17.8,156.5,974.0,,2,1979-02-24 17:00:00,Kerry 1978/1979,2.0,1979-02-12 23:00:00,11.75,kerry1979
1978/1979,Kerry,-17.7,156.1,976.0,,2,1979-02-24 23:00:00,Kerry 1978/1979,2.0,1979-02-12 23:00:00,12.0,kerry1979
1978/1979,Kerry,-17.5,155.5,979.0,,2,1979-02-25 05:00:00,Kerry 1978/1979,2.0,1979-02-12 23:00:00,12.25,kerry1979
1978/1979,Kerry,-17.5,155.1,980.0,,2,1979-02-25 11:00:00,Kerry 1978/1979,2.0,1979-02-12 23:00:00,12.5,kerry1979
1978/1979,Kerry,-17.5,154.4,982.0,,2,1979-02-25 17:00:00,Kerry 1978/1979,2.0,1979-02-12 23:00:00,12.75,kerry1979
1978/1979,Kerry,-17.5,154.1,984.0,,2,1979-02-25 23:00:00,Kerry 1978/1979,2.0,1979-02-12 23:00:00,13.0,kerry1979
1978/1979,Kerry,-18.2,153.3,984.0,,2,1979-02-26 05:00:00,Kerry 1978/1979,2.0,1979-02-12 23:00:00,13.25,kerry1979
1978/1979,Kerry,-18.7,153.0,984.0,,2,1979-02-26 11:00:00,Kerry 1978/1979,2.0,1979-02-12 23:00:00,13.5,kerry1979
1978/1979,Kerry,-19.3,152.6,985.0,,2,1979-02-26 17:00:00,Kerry 1978/1979,2.0,1979-02-12 23:00:00,13.75,kerry1979
1978/1979,Kerry,-19.6,152.8,987.0,,1,1979-02-26 23:00:00,Kerry 1978/1979,1.0,1979-02-12 23:00:00,14.0,kerry1979
1978/1979,Kerry,-20.1,153.0,988.0,,1,1979-02-27 05:00:00,Kerry 1978/1979,1.0,1979-02-12 23:00:00,14.25,kerry1979
1978/1979,Kerry,-20.3,152.8,990.0,,1,1979-02-27 11:00:00,Kerry 1978/1979,1.0,1979-02-12 23:00:00,14.5,kerry1979
1978/1979,Kerry,-20.3,152.4,991.0,,1,1979-02-27 17:00:00,Kerry 1978/1979,1.0,1979-02-12 23:00:00,14.75,kerry1979
1978/1979,Kerry,-20.3,152.2,994.0,,1,1979-02-27 23:00:00,Kerry 1978/1979,1.0,1979-02-12 23:00:00,15.0,kerry1979
1978/1979,Kerry,-20.2,151.3,994.0,,1,1979-02-28 05:00:00,Kerry 1978/1979,1.0,1979-02-12 23:00:00,15.25,kerry1979
1978/1979,Kerry,-20.3,150.6,994.0,,1,1979-02-28 11:00:00,Kerry 1978/1979,1.0,1979-02-12 23:00:00,15.5,kerry1979
1978/1979,Kerry,-20.2,149.5,995.0,,1,1979-02-28 17:00:00,Kerry 1978/1979,1.0,1979-02-12 23:00:00,15.75,kerry1979
1978/1979,Kerry,-20.3,148.9,995.0,,1,1979-02-28 23:00:00,Kerry 1978/1979,1.0,1979-02-12 23:00:00,16.0,kerry1979
1978/1979,Kerry,-20.1,148.4,996.0,,L,1979-03-01 05:00:00,Kerry 1978/1979,0.0,1979-02-12 23:00:00,16.25,kerry1979
1978/1979,Kerry,-20.0,148.1,998.0,,L,1979-03-01 11:00:00,Kerry 1978/1979,0.0,1979-02-12 23:00:00,16.5,kerry1979
1978/1979,Kerry,-19.8,148.0,1000.0,,L,1979-03-01 17:00:00,Kerry 1978/1979,0.0,1979-02-12 23:00:00,16.75,kerry1979
1978/1979,Kerry,-19.7,147.8,1002.0,,L,1979-03-01 23:00:00,Kerry 1978/1979,0.0,1979-02-12 23:00:00,17.0,kerry1979
1978/1979,Kerry,-19.3,147.6,1001.0,,L,1979-03-02 05:00:00,Kerry 1978/1979,0.0,1979-02-12 23:00:00,17.25,kerry1979
1978/1979,Kerry,-18.8,147.4,999.0,,L,1979-03-02 11:00:00,Kerry 1978/1979,0.0,1979-02-12 23:00:00,17.5,kerry1979
1978/1979,Kerry,-17.9,147.4,997.0,,L,1979-03-02 17:00:00,Kerry 1978/1979,0.0,1979-02-12 23:00:00,17.75,kerry1979
1978/1979,Kerry,-17.2,147.4,995.0,,1,1979-03-02 23:00:00,Kerry 1978/1979,1.0,1979-02-12 23:00:00,18.0,kerry1979
1978/1979,Kerry,-17.0,147.5,994.0,,1,1979-03-03 05:00:00,Kerry 1978/1979,1.0,1979-02-12 23:00:00,18.25,kerry1979
1978/1979,Kerry,-16.9,147.5,994.0,,1,1979-03-03 11:00:00,Kerry 1978/1979,1.0,1979-02-12 23:00:00,18.5,kerry1979
1978/1979,Kerry,-17.5,147.7,994.0,,1,1979-03-03 17:00:00,Kerry 1978/1979,1.0,1979-02-12 23:00:00,18.75,kerry1979
1978/1979,Kerry,-18.1,147.9,993.0,,1,1979-03-03 23:00:00,Kerry 1978/1979,1.0,1979-02-12 23:00:00,19.0,kerry1979
1978/1979,Kerry,-18.9,148.4,994.0,,1,1979-03-04 05:00:00,Kerry 1978/1979,1.0,1979-02-12 23:00:00,19.25,kerry1979
1978/1979,Kerry,-19.3,149.1,994.0,,1,1979-03-04 11:00:00,Kerry 1978/1979,1.0,1979-02-12 23:00:00,19.5,kerry1979
1978/1979,Kerry,-20.3,150.0,997.0,,L,1979-03-04 17:00:00,Kerry 1978/1979,0.0,1979-02-12 23:00:00,19.75,kerry1979
1978/1979,Kerry,-21.5,150.7,999.0,,L,1979-03-04 23:00:00,Kerry 1978/1979,0.0,1979-02-12 23:00:00,20.0,kerry1979
1978/1979,Leslie,-18.0,186.0,997.0,30.0,L,1979-02-21 00:00:00,Leslie 1978/1979,0.0,1979-02-21 00:00:00,0.0,leslie1979
1978/1979,Leslie,-20.0,187.3,990.0,40.0,1,1979-02-21 12:00:00,Leslie 1978/1979,1.0,1979-02-21 00:00:00,0.5,leslie1979
1978/1979,Leslie,-21.5,188.5,980.0,55.0,2,1979-02-22 00:00:00,Leslie 1978/1979,2.0,1979-02-21 00:00:00,1.0,leslie1979
1978/1979,Leslie,-25.0,191.0,980.0,55.0,2,1979-02-22 12:00:00,Leslie 1978/1979,2.0,1979-02-21 00:00:00,1.5,leslie1979
1978/1979,Leslie,-29.0,194.0,980.0,55.0,2,1979-02-23 00:00:00,Leslie 1978/1979,2.0,1979-02-21 00:00:00,2.0,leslie1979
1978/1979,Leslie,-33.0,197.0,990.0,40.0,1,1979-02-23 12:00:00,Leslie 1978/1979,1.0,1979-02-21 00:00:00,2.5,leslie1979
1978/1979,Meli,-15.0,181.5,997.0,30.0,L,1979-03-24 00:00:00,Meli 1978/1979,0.0,1979-03-24 00:00:00,0.0,meli1979
1978/1979,Meli,-15.0,183.5,997.0,30.0,L,1979-03-24 12:00:00,Meli 1978/1979,0.0,1979-03-24 00:00:00,0.5,meli1979
1978/1979,Meli,-15.5,184.5,990.0,40.0,1,1979-03-25 00:00:00,Meli 1978/1979,1.0,1979-03-24 00:00:00,1.0,meli1979
1978/1979,Meli,-16.1,184.7,990.0,40.0,1,1979-03-25 12:00:00,Meli 1978/1979,1.0,1979-03-24 00:00:00,1.5,meli1979
1978/1979,Meli,-17.0,184.2,980.0,55.0,2,1979-03-26 00:00:00,Meli 1978/1979,2.0,1979-03-24 00:00:00,2.0,meli1979
1978/1979,Meli,-17.8,183.0,970.0,65.0,3,1979-03-26 12:00:00,Meli 1978/1979,3.0,1979-03-24 00:00:00,2.5,meli1979
1978/1979,Meli,-18.3,180.5,955.0,80.0,3,1979-03-27 00:00:00,Meli 1978/1979,3.0,1979-03-24 00:00:00,3.0,meli1979
1978/1979,Meli,-18.8,178.5,965.0,70.0,3,1979-03-27 12:00:00,Meli 1978/1979,3.0,1979-03-24 00:00:00,3.5,meli1979
1978/1979,Meli,-20.0,175.5,945.0,85.0,3,1979-03-28 00:00:00,Meli 1978/1979,3.0,1979-03-24 00:00:00,4.0,meli1979
1978/1979,Meli,-21.7,174.3,965.0,70.0,3,1979-03-28 12:00:00,Meli 1978/1979,3.0,1979-03-24 00:00:00,4.5,meli1979
1978/1979,Meli,-23.5,174.5,955.0,80.0,3,1979-03-29 00:00:00,Meli 1978/1979,3.0,1979-03-24 00:00:00,5.0,meli1979
1978/1979,Meli,-26.0,176.5,970.0,65.0,3,1979-03-29 12:00:00,Meli 1978/1979,3.0,1979-03-24 00:00:00,5.5,meli1979
1978/1979,Meli,-28.5,180.5,980.0,55.0,2,1979-03-30 00:00:00,Meli 1978/1979,2.0,1979-03-24 00:00:00,6.0,meli1979
1978/1979,Meli,-31.0,185.0,980.0,55.0,2,1979-03-30 12:00:00,Meli 1978/1979,2.0,1979-03-24 00:00:00,6.5,meli1979
1978/1979,Meli,-35.0,192.0,990.0,40.0,1,1979-03-31 00:00:00,Meli 1978/1979,1.0,1979-03-24 00:00:00,7.0,meli1979
1978/1979,Meli,-40.0,200.0,990.0,40.0,1,1979-03-31 12:00:00,Meli 1978/1979,1.0,1979-03-24 00:00:00,7.5,meli1979
1978/1979,Rosa,-11.2,160.9,,,L,1979-02-11 23:00:00,Rosa 1978/1979,0.0,1979-02-11 23:00:00,0.0,rosa1979
1978/1979,Rosa,-13.1,157.9,,,L,1979-02-12 11:00:00,Rosa 1978/1979,0.0,1979-02-11 23:00:00,0.5,rosa1979
1978/1979,Rosa,-11.9,155.9,,,L,1979-02-12 23:00:00,Rosa 1978/1979,0.0,1979-02-11 23:00:00,1.0,rosa1979
1978/1979,Rosa,-10.9,153.4,,,L,1979-02-13 11:00:00,Rosa 1978/1979,0.0,1979-02-11 23:00:00,1.5,rosa1979
1978/1979,Rosa,-10.3,152.1,1008.0,,L,1979-02-13 23:00:00,Rosa 1978/1979,0.0,1979-02-11 23:00:00,2.0,rosa1979
1978/1979,Rosa,-11.0,149.7,1008.0,,L,1979-02-14 11:00:00,Rosa 1978/1979,0.0,1979-02-11 23:00:00,2.5,rosa1979
1978/1979,Rosa,-11.4,148.1,1007.0,,L,1979-02-14 23:00:00,Rosa 1978/1979,0.0,1979-02-11 23:00:00,3.0,rosa1979
1978/1979,Rosa,-12.4,146.4,1006.0,,L,1979-02-15 11:00:00,Rosa 1978/1979,0.0,1979-02-11 23:00:00,3.5,rosa1979
1978/1979,Rosa,-12.8,145.2,1006.0,,L,1979-02-15 23:00:00,Rosa 1978/1979,0.0,1979-02-11 23:00:00,4.0,rosa1979
1978/1979,Rosa,-13.2,143.6,1005.0,,L,1979-02-16 08:00:00,Rosa 1978/1979,0.0,1979-02-11 23:00:00,4.375,rosa1979
1978/1979,Rosa,-13.4,142.8,1005.0,,L,1979-02-16 11:00:00,Rosa 1978/1979,0.0,1979-02-11 23:00:00,4.5,rosa1979
1978/1979,Rosa,-13.8,141.6,1006.0,,L,1979-02-16 19:00:00,Rosa 1978/1979,0.0,1979-02-11 23:00:00,4.833333333333333,rosa1979
1978/1979,Rosa,-14.3,140.4,1007.0,,L,1979-02-16 23:00:00,Rosa 1978/1979,0.0,1979-02-11 23:00:00,5.0,rosa1979
1978/1979,Rosa,-15.1,138.5,1006.0,,L,1979-02-17 12:00:00,Rosa 1978/1979,0.0,1979-02-11 23:00:00,5.541666666666667,rosa1979
1978/1979,Rosa,-15.4,137.5,1005.0,,L,1979-02-17 23:00:00,Rosa 1978/1979,0.0,1979-02-11 23:00:00,6.0,rosa1979
1978/1979,Rosa,-15.8,137.3,1004.0,,L,1979-02-18 12:00:00,Rosa 1978/1979,0.0,1979-02-11 23:00:00,6.541666666666667,rosa1979
1978/1979,Rosa,-16.2,137.8,1002.0,,L,1979-02-18 23:00:00,Rosa 1978/1979,0.0,1979-02-11 23:00:00,7.0,rosa1979
1978/1979,Rosa,-16.0,138.8,999.0,,L,1979-02-19 12:00:00,Rosa 1978/1979,0.0,1979-02-11 23:00:00,7.541666666666667,rosa1979
1978/1979,Rosa,-15.7,139.6,1000.0,,L,1979-02-19 23:00:00,Rosa 1978/1979,0.0,1979-02-11 23:00:00,8.0,rosa1979
1978/1979,Rosa,-16.0,140.1,1000.0,,L,1979-02-20 12:00:00,Rosa 1978/1979,0.0,1979-02-11 23:00:00,8.541666666666666,rosa1979
1978/1979,Rosa,-16.3,139.9,1000.0,,L,1979-02-20 23:00:00,Rosa 1978/1979,0.0,1979-02-11 23:00:00,9.0,rosa1979
1978/1979,Rosa,-16.0,139.3,1002.0,,L,1979-02-21 12:00:00,Rosa 1978/1979,0.0,1979-02-11 23:00:00,9.541666666666666,rosa1979
1978/1979,Rosa,-15.5,138.6,1002.0,,L,1979-02-21 23:00:00,Rosa 1978/1979,0.0,1979-02-11 23:00:00,10.0,rosa1979
1978/1979,Rosa,-14.7,137.8,1001.0,,L,1979-02-22 12:00:00,Rosa 1978/1979,0.0,1979-02-11 23:00:00,10.541666666666666,rosa1979
1978/1979,Rosa,-14.3,137.7,999.0,,L,1979-02-22 18:00:00,Rosa 1978/1979,0.0,1979-02-11 23:00:00,10.791666666666666,rosa1979
1978/1979,Rosa,-13.7,138.0,999.0,,L,1979-02-22 23:00:00,Rosa 1978/1979,0.0,1979-02-11 23:00:00,11.0,rosa1979
1978/1979,Rosa,-13.6,138.3,999.0,,L,1979-02-23 03:00:00,Rosa 1978/1979,0.0,1979-02-11 23:00:00,11.166666666666666,rosa1979
1978/1979,Rosa,-13.9,138.2,999.0,,L,1979-02-23 06:00:00,Rosa 1978/1979,0.0,1979-02-11 23:00:00,11.291666666666666,rosa1979
1978/1979,Rosa,-14.1,137.6,998.0,,L,1979-02-23 12:00:00,Rosa 1978/1979,0.0,1979-02-11 23:00:00,11.541666666666666,rosa1979
1978/1979,Rosa,-13.8,137.4,998.0,,L,1979-02-23 18:00:00,Rosa 1978/1979,0.0,1979-02-11 23:00:00,11.791666666666666,rosa1979
1978/1979,Rosa,-13.7,137.4,997.0,,L,1979-02-23 23:00:00,Rosa 1978/1979,0.0,1979-02-11 23:00:00,12.0,rosa1979
1978/1979,Rosa,-13.5,137.5,996.0,,L,1979-02-24 06:00:00,Rosa 1978/1979,0.0,1979-02-11 23:00:00,12.291666666666666,rosa1979
1978/1979,Rosa,-13.6,137.8,996.0,,L,1979-02-24 12:00:00,Rosa 1978/1979,0.0,1979-02-11 23:00:00,12.541666666666666,rosa1979
1978/1979,Rosa,-14.4,138.0,996.0,,L,1979-02-24 18:00:00,Rosa 1978/1979,0.0,1979-02-11 23:00:00,12.791666666666666,rosa1979
1978/1979,Rosa,-15.0,137.9,994.0,,1,1979-02-24 23:00:00,Rosa 1978/1979,1.0,1979-02-11 23:00:00,13.0,rosa1979
1978/1979,Rosa,-15.1,137.8,990.0,,1,1979-02-25 06:00:00,Rosa 1978/1979,1.0,1979-02-11 23:00:00,13.291666666666666,rosa1979
1978/1979,Rosa,-15.2,137.6,983.0,,2,1979-02-25 12:00:00,Rosa 1978/1979,2.0,1979-02-11 23:00:00,13.541666666666666,rosa1979
1978/1979,Rosa,-15.1,137.3,975.0,,2,1979-02-25 18:00:00,Rosa 1978/1979,2.0,1979-02-11 23:00:00,13.791666666666666,rosa1979
1978/1979,Rosa,-15.2,136.7,965.0,,3,1979-02-25 23:00:00,Rosa 1978/1979,3.0,1979-02-11 23:00:00,14.0,rosa1979
1978/1979,Rosa,-15.4,136.2,955.0,,3,1979-02-26 04:00:00,Rosa 1978/1979,3.0,1979-02-11 23:00:00,14.208333333333334,rosa1979
1978/1979,Rosa,-15.5,135.9,975.0,,2,1979-02-26 06:00:00,Rosa 1978/1979,2.0,1979-02-11 23:00:00,14.291666666666666,rosa1979
1978/1979,Rosa,-15.7,134.8,985.0,,2,1979-02-26 12:00:00,Rosa 1978/1979,2.0,1979-02-11 23:00:00,14.541666666666666,rosa1979
1978/1979,Rosa,-16.4,133.7,990.0,,1,1979-02-26 23:00:00,Rosa 1978/1979,1.0,1979-02-11 23:00:00,15.0,rosa1979
1978/1979,Rosa,-17.0,132.2,994.0,,1,1979-02-27 12:00:00,Rosa 1978/1979,1.0,1979-02-11 23:00:00,15.541666666666666,rosa1979
1978/1979,Rosa,-18.1,129.6,998.0,,L,1979-02-27 23:00:00,Rosa 1978/1979,0.0,1979-02-11 23:00:00,16.0,rosa1979
1978/1979,Rosa,-18.6,127.4,999.0,,L,1979-02-28 12:00:00,Rosa 1978/1979,0.0,1979-02-11 23:00:00,16.541666666666668,rosa1979
1978/1979,Rosa,-19.2,125.2,998.0,,L,1979-02-28 23:00:00,Rosa 1978/1979,0.0,1979-02-11 23:00:00,17.0,rosa1979
1978/1979,Rosa,-19.5,124.2,999.0,,L,1979-03-01 12:00:00,Rosa 1978/1979,0.0,1979-02-11 23:00:00,17.541666666666668,rosa1979
1978/1979,Rosa,-19.8,122.5,1001.0,,L,1979-03-02 01:00:00,Rosa 1978/1979,0.0,1979-02-11 23:00:00,18.083333333333332,rosa1979
1978/1979,Rosa,-20.4,120.4,1000.0,,L,1979-03-02 12:00:00,Rosa 1978/1979,0.0,1979-02-11 23:00:00,18.541666666666668,rosa1979
1978/1979,Rosa,-21.1,118.6,1000.0,,L,1979-03-03 01:00:00,Rosa 1978/1979,0.0,1979-02-11 23:00:00,19.083333333333332,rosa1979
1978/1979,Rosa,-22.3,114.7,1000.0,,L,1979-03-03 12:00:00,Rosa 1978/1979,0.0,1979-02-11 23:00:00,19.541666666666668,rosa1979
1978/1979,Rosa,-22.5,113.8,1000.0,,L,1979-03-03 16:00:00,Rosa 1978/1979,0.0,1979-02-11 23:00:00,19.708333333333332,rosa1979
1979/1980,Ofa,-12.0,170.0,997.0,30.0,L,1979-12-09 12:00:00,Ofa 1979/1980,0.0,1979-12-09 12:00:00,0.0,ofa1979
